"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPL26L1",92.6676852720292,-0.350987196303063,0.409078417471901,-0.857994901007389,0.390895279016888,0.746248664085704
"YWHAZP3",74.2337653835345,0.350619209821097,0.408676733186606,0.857937781500767,0.390926820424387,0.746248664085704
"STX3",3176.25314640205,0.0682790280364702,0.0795974405274837,0.857804316118613,0.391000526071075,0.746328940680796
"AC005082.12",1.51710298790966,1.02687170934795,1.19717822303934,0.85774339157371,0.391034174177601,NA
"GPR160",380.615271994441,0.234278849304533,0.273160750185149,0.857659268931345,0.3910806372857,0.746421430027484
"IL1RAPL1",98916.3781870824,0.163975830249918,0.191202775507753,0.857601725782839,0.391112421783728,0.74642167488778
"SATL1",130.302771440346,-0.28218932968516,0.329094560964528,-0.857471873306277,0.391184152781223,0.746498149759506
"OR10AE3P",20.4940376572023,0.486069621939487,0.567112924038148,0.857094947648894,0.391392413176184,0.746676552245318
"LINC00323",4.26176977782404,1.01041111896438,1.17891901977754,0.857065754317073,0.391408545994536,0.746676552245318
"SLMO2",211.816684429941,0.204860949524741,0.239029604840645,0.857052621834507,0.391415803398381,0.746676552245318
"KLRC1",9.65835036336131,-0.807351969934308,0.942034099694939,-0.857030515345203,0.391428020292055,0.746676552245318
"RNF25",225.441563059533,0.135177568849045,0.157730485518216,0.857016120916167,0.391435975329928,0.746676552245318
"UVSSA",463.139122775692,0.180718235404531,0.210914289337199,0.856832583379917,0.391537415399662,0.746738322730274
"RP11-1281K21.7",9.81820407681321,-0.889245503159834,1.03783685504262,-0.856825905573877,0.391541106482868,0.746738322730274
"APPL1",1609.46573336995,-0.136253550181732,0.159037513333877,-0.856738434382376,0.391589457163695,0.746738322730274
"NUP62CL",56.1540453948492,-0.217187839773944,0.253508410102896,-0.856728341619081,0.391595036284823,0.746738322730274
"AC097721.1",1.17933792305577,-1.57081218304012,1.83392060877979,-0.856532270546472,0.39170343086779,NA
"GPHN",47699.3953409381,-0.0990229999758754,0.115617768807326,-0.85646869851722,0.391738579499463,0.746951638849898
"RP11-169K16.4",1.23803088705996,-1.32852993387598,1.55124249241682,-0.856429565571109,0.391760216845679,NA
"C7orf31",70.9525864780467,-0.251708250658521,0.293930905208521,-0.856351769066113,0.39180323415887,0.747014511056197
"EDARADD",72.5242303090202,0.339031424255209,0.395938170229756,0.856273655198425,0.391846429840203,0.747036462581027
"CYP4A11",60.1053364423234,-0.479748092449791,0.560321086790562,-0.8562021022584,0.391885999972172,0.747051499178902
"CYP3A54P",4.97337830997331,-0.96588494352523,1.12843748610678,-0.855949005077479,0.39202598696349,0.747200531302114
"RP11-438C19.2",9.11789860876582,0.43989751660279,0.513931289062754,0.855946166276472,0.39202755726445,0.747200531302114
"ANAPC1",3152.35306233127,-0.106792591076596,0.124777320456004,-0.855865398345771,0.392072236161246,0.747225287459264
"RP11-477H21.2",1.06045585576308,-1.41323204152098,1.651361756024,-0.855797971804578,0.392109537284392,NA
"RP11-13L2.1",502.82087464145,0.319428293465827,0.373276674656414,0.855741371356374,0.392140850952591,0.747295653811618
"OR11H13P",1.70889114476675,1.4487890493391,1.69307212101908,0.855716086369113,0.392154840125256,NA
"RP11-44I10.6",0.491320600796873,-1.69267281677978,1.97818399099017,-0.855670061272977,0.392180304747985,NA
"NUDT4",1998.49845277877,-0.128590462154992,0.150286113120096,-0.855637686578758,0.392198217519419,0.747321513806435
"ZNF384",729.544514479337,0.142352110832709,0.166376498210858,0.855602277746572,0.392217809633769,0.747321513806435
"MRRF",1729.54385813771,-0.156613515069561,0.183064465766505,-0.855510185517478,0.392268768103377,0.747358216152999
"AC008132.15",0.707654191664843,2.08229985921229,2.43406605274217,0.855482067492133,0.3922843277791,NA
"UBE2D3",8820.28978276658,0.146325477107855,0.171059455089379,0.855407127489091,0.392325799167427,0.74740648126111
"EIF2B5",2439.71417872925,0.0931327722005225,0.108909151649692,0.855141838769303,0.392472629859348,0.747573616858681
"AC009961.3",916.013162645329,-0.138286267724297,0.161712970954687,-0.855134049593624,0.392476941477315,0.747573616858681
"ZNF525",403.71614100215,-0.193547478864101,0.226353505529103,-0.855067291366584,0.392513895984115,0.747583614976531
"NFATC2IP",294.38877074665,0.184816023005722,0.216166958004089,0.854968884755394,0.392568373533041,0.747626983243323
"TEFM",587.857767392243,0.150457822929536,0.176020968254345,0.854772158235884,0.392677294373174,0.747772847670998
"CCDC53",976.236607414069,-0.159818856153166,0.186995116126212,-0.854668610945413,0.392734632374336,0.747772847670998
"AEBP1",60.3605094399414,0.332027140618355,0.388496120109204,0.854647249823304,0.392746461456674,0.747772847670998
"STAU1",3543.00374741991,0.0853092758029938,0.0998278789637265,0.854563641825865,0.392792762874903,0.747772847670998
"ZSWIM7",863.969558319057,-0.173272743905395,0.202766275600744,-0.85454419573488,0.392803532433648,0.747772847670998
"ASB9",4.35606204291498,-0.843938695917449,0.987907649393862,-0.854268813927348,0.392956062530734,0.747925048634106
"ACOX2",470.979891879458,0.23454897964713,0.274568330261112,0.854246297903609,0.392968535425653,0.747925048634106
"RNFT2",3039.16407619732,-0.151818255069129,0.177725672622911,-0.854228051741568,0.392978643179437,0.747925048634106
"CTC-379B2.4",2.15231406799173,0.747370154659208,0.875097628810181,0.854042029202346,0.393081702335932,NA
"NFKBIZ",1018.13764027487,-0.0953961691216223,0.111735458678138,-0.853768089827402,0.393233498492222,0.74834969014916
"RP11-380D15.3",0.558928845781025,1.85476247799119,2.17287359600265,0.853598884630623,0.393327276752217,NA
"SLC25A30-AS1",8.427796771569,-0.43558903385996,0.510308366122905,-0.853580036653859,0.393337723667413,0.748487627015893
"TMEM168",1086.89855475782,0.178838047240218,0.209537419525357,0.853489785477556,0.393387749741739,0.748491314190489
"SCML2P2",3.85336450754121,0.594656726141841,0.696804748065147,0.853405100629774,0.393434693913985,0.748491314190489
"ATF4",640.805334419709,0.230550370913351,0.270175017683288,0.853337117881171,0.39347238190482,0.748491314190489
"LINC01117",112.972923722214,-0.392166577000421,0.459608229769022,-0.853262739001662,0.393513618260526,0.748491314190489
"LINC00303",7.63382560288907,-0.62771222801125,0.735685046731749,-0.853234996143847,0.39352899983397,0.748491314190489
"C19orf40",4.7802786525818,0.677957084276871,0.794574413977067,0.853232966417213,0.393530125196976,0.748491314190489
"CTD-3222D19.11",1.07803643903382,1.09930430765949,1.28863150914648,0.853078866888495,0.393615569934486,NA
"RP5-855D21.3",23.6063363766423,0.565858417415583,0.663384244040726,0.852987423953416,0.393666278304755,0.748677372570851
"GHRH",3.19377326877019,-0.836283063878808,0.980508242861054,-0.852907734297667,0.393710472287749,0.748677372570851
"SLURP1",3.17960699274033,1.11678964131466,1.30942892227422,0.852882979990248,0.393724201047896,0.748677372570851
"PLXNC1",4919.6915318866,0.0744587153583273,0.0873080580460501,0.852827528463118,0.393754955564321,0.748677372570851
"PROS1",1648.11024709893,-0.151581103147638,0.177759886024371,-0.852729524853856,0.393809313865999,0.748720352495274
"GRAMD1B",13074.798671648,0.0708959631111283,0.083159129273405,0.852533735388706,0.393917923294581,0.748828067512078
"CTD-3088G3.6",510.597050806847,0.146369099119938,0.171691361217775,0.852512893378967,0.393929485958684,0.748828067512078
"VSX1",26.9520554631069,-0.401988179130101,0.471578641027464,-0.852430844311055,0.393975006876893,0.748854227097965
"PHF21B",410.788022753233,-0.319076051157244,0.374361253802601,-0.852321248302826,0.394035815836352,0.748909439110539
"PRR23D1",2.16800325801867,-0.79322034949583,0.930840411520697,-0.852155041485533,0.39412804594354,NA
"RN7SL372P",4.2114208782419,0.681624028538256,0.800011938517567,0.852017320893129,0.39420447860853,0.749100364711861
"APTX",2597.68370579779,-0.088966079231724,0.10441873599441,-0.852012604677451,0.394207096189543,0.749100364711861
"PRR7",305.304091024557,0.189374872431521,0.222279197208255,0.851968491923668,0.394231580037723,0.749100364711861
"RP11-111F16.2",0.95401076384288,1.24471146260181,1.46110820001161,0.851895473991535,0.394272109114116,NA
"ATG4A",1152.67397162666,-0.113600491162283,0.133365607497322,-0.851797500825416,0.394326493715677,0.749220338059787
"GALM",813.230099623035,0.268794128885017,0.31563593685886,0.851595453800341,0.39443866372602,0.749314215201065
"AGGF1P2",13.8779534186568,-0.539308904988905,0.6332934392736,-0.851594018734037,0.394439460497715,0.749314215201065
"SELT",1614.87347503948,-0.10916555526322,0.128218089048228,-0.851405258599341,0.394544271621586,0.749332616628356
"CNGB1",1038.67929610276,0.405160891495601,0.475877620761518,0.851397237061173,0.394548726041311,0.749332616628356
"XXbac-BPG308J9.3",1.51169903002712,0.986173580604456,1.15836599603599,0.851348868992365,0.39457558583393,NA
"ASF1B",15.1278209337101,-0.416042685644861,0.488692471622566,-0.851338438391547,0.39458137830806,0.749332616628356
"YWHAZP5",6.72803965831825,0.536609012062571,0.63033039291897,0.851313879341294,0.394595017002946,0.749332616628356
"APOF",4.19594205087888,-0.835751879692799,0.981810874586086,-0.851235101714611,0.394638767525174,0.749332616628356
"XXyac-YM21GA2.4",6.06442945657335,0.610178766868933,0.716817399169493,0.851233197709609,0.394639824983711,0.749332616628356
"CTC-507E12.1",0.6107053265255,-1.79740190398949,2.11166913855328,-0.851175911592334,0.394671641717251,NA
"PPP1R1C",1349.9777104797,-0.275552570255303,0.323743673545891,-0.851144262487784,0.394689220308519,0.74935013507931
"LINC01004",4225.36992600056,0.116234534126698,0.13657951424986,0.851039299452014,0.394747522418547,0.74935013507931
"TUBB6",253.186980752766,0.176778723360309,0.207722892231337,0.851031494224691,0.394751858069248,0.74935013507931
"UBE2L5P",4.50270614263191,0.577177360920833,0.678244051549517,0.850987722785349,0.394776172778964,0.74935013507931
"DHTKD1",717.424374091476,-0.167730733057518,0.197124419273292,-0.850887645862776,0.394831768169398,0.749363680892896
"PSMB10",63.4281746402283,-0.271915231048592,0.319576762079831,-0.850860460813688,0.394846871004425,0.749363680892896
"MFN1",2434.43912725901,-0.19574245522306,0.23007798535689,-0.850765686771076,0.394899526086715,0.749389437719001
"RP11-263G22.1",3.202641002746,0.794883220108402,0.934385685020456,0.850701410404206,0.394935239519298,0.749389437719001
"RPS29P12",585.013747974822,0.166273495743839,0.195463778810737,0.850661420522512,0.394957459805767,0.749389437719001
"HERC3",8573.94782599789,-0.089736176138776,0.105505090184131,-0.850538831654147,0.395025580740866,0.749389437719001
"RP11-563N12.2",9.82684340934366,0.484267676730396,0.569368356214182,0.850534933044692,0.395027747260648,0.749389437719001
"CPN1",2.46565273844077,-0.859470933284802,1.01057326212897,-0.850478600110752,0.3950590531771,NA
"RP11-665C14.1",6.14032934254482,0.704240668588702,0.828079961035395,0.850450079371743,0.395074903586949,0.749389437719001
"CTD-2525P14.5",1.50877667910019,1.25901372389567,1.48057674311955,0.850353573191318,0.395128539779068,NA
"SIDT2",623.052702620574,0.14633880865142,0.172093404033098,0.850345249857897,0.395133165926403,0.749389437719001
"TRNAU1AP",907.407994514467,0.190799258352386,0.224381176551614,0.850335403729808,0.395138638492357,0.749389437719001
"AC009120.9",19.1610615628156,-0.389218373164073,0.457730949621191,-0.850321293515726,0.39514648115528,0.749389437719001
"RP11-59O2.1",4.49946785965823,-0.848686407722319,0.998243673004529,-0.850179601106742,0.395225241080931,0.749478523359117
"ASGR2",61.034861689323,0.456252585712878,0.536727146842521,0.850064298772548,0.395289339048351,0.749539792957062
"FAM187B",0.964670319042564,1.39794954890474,1.64490943615039,0.849864143387967,0.395400622776129,NA
"GS1-259H13.7",7.73578548016759,-0.551860821228395,0.649370907793654,-0.84983915140799,0.395414519313631,0.749716866427799
"PPP4C",164.387208029404,0.196226782047824,0.230923522309211,0.849747916910226,0.395465251838062,0.749752767796869
"RP11-722E23.2",1.11272374537528,-1.32451896740723,1.55892501435086,-0.849636098730998,0.395527435639919,NA
"ZNF316",212.211261881515,0.181206658423192,0.213303479533877,0.849525093632673,0.39558917311879,0.749927408986007
"AC103564.6",0.723345578170977,-1.84607923633268,2.17325076481667,-0.849455233707651,0.395628029955729,NA
"ZNF627",385.888568276139,0.213370833652277,0.251190658929538,0.849437771936137,0.395637742739898,0.749946998068209
"GPR88",88.1972438128428,0.298417367780344,0.35136676338472,0.849304484310598,0.395711886238202,0.749946998068209
"NME9",2515.02043826391,-0.117699496841706,0.13858373701513,-0.849302373978092,0.395713060213888,0.749946998068209
"CTA-342B11.1",9.03295521594073,0.646552890207165,0.761312416596873,0.84926092903792,0.395736116415623,0.749946998068209
"SNAPC1",730.389698116673,-0.145237806413506,0.171024820880052,-0.84922063163784,0.395758535008385,0.749946998068209
"CLIC4P2",4.36198436557411,0.657684888625534,0.774528196356369,0.849142602838085,0.395801946835751,0.749968989427851
"CLDN3",0.998772515299121,-1.89224685957997,2.22869545227627,-0.849037878929277,0.395860215180596,NA
"GRB2",1926.28424273895,0.107033257292968,0.126065612744532,0.849028176381991,0.395865613936636,0.750029354038727
"RP11-247A12.7",95.0262803647664,-0.23328164224786,0.274795507749093,-0.848928150822838,0.395921273417602,0.750074538479322
"MAN1A2P1",0.820701635812996,-1.80061880136638,2.12119549581277,-0.848869802392472,0.395953743735258,NA
"ADAL",524.024945121251,-0.122090248225792,0.143848996580152,-0.848738963276428,0.396026560240774,0.750163254435792
"THEM7P",72.4683334846673,0.292807102556839,0.34499453958641,0.84872967238225,0.396031731253095,0.750163254435792
"CTD-2272D18.2",10.0363451775441,-0.736989241040826,0.868506437629249,-0.848570844279032,0.396120136164073,0.75024319686425
"RP11-308N19.5",1.00096324767948,1.28352473126559,1.51261136768196,0.848548912621594,0.396132344425049,NA
"THEMIS2",178.039251147857,-0.235933605583835,0.278046690081455,-0.848539522318059,0.396137571608631,0.75024319686425
"LINC01039",4.17784031732457,0.624871476753387,0.736649228797084,0.848261903122841,0.396292129253865,0.750475633738406
"TPD52L3",0.760766884964711,1.78944345535416,2.10978725387196,0.848162985187302,0.396347208172688,NA
"CTNNA1",7972.33268453199,0.186936904742901,0.22040793937289,0.848140521955688,0.396359716664653,0.750543347192087
"AC079584.2",199.97953219802,0.404950842227181,0.477641655204819,0.847813078726419,0.396542078170607,0.750645866928935
"RP11-361H10.5",16.1345499033367,0.575744322672886,0.679117250278496,0.847783387090788,0.39655861670545,0.750645866928935
"INTS12",189.544386248644,-0.204416505636115,0.241121159014745,-0.847775062426664,0.396563253700464,0.750645866928935
"HNF1A",138.418540277907,-0.39929254395123,0.471002170806935,-0.847750963158302,0.39657667763222,0.750645866928935
"CPSF1",621.114520556268,0.198216340357294,0.233814660080403,0.847749838650546,0.396577304019567,0.750645866928935
"LINC01134",77.8804661339178,-0.482549129132911,0.569244930545479,-0.847700353994384,0.396604869171749,0.750645866928935
"SEH1L",575.69521647809,0.190208981429946,0.22439825389214,0.847640202768119,0.396638377634484,0.750649033328798
"FYTTD1",1115.2170528127,0.186162575589059,0.219672813527302,0.84745386832277,0.39674218986698,0.75078524035903
"KIAA2022",12082.1960073331,0.114280809814162,0.134861543128542,0.84739360949797,0.396775765284643,0.750788521759617
"RP13-254B10.1",1.18154189089527,-1.28833184913737,1.52069076123853,-0.847201733564874,0.396882687430007,NA
"ERMP1",2390.66733803366,0.13101444786709,0.154652244401485,0.847155166574695,0.396908639332197,0.75093358655254
"TDRP",2902.10088620589,0.141013780179676,0.166458308073843,0.84714173663907,0.396916124059727,0.75093358655254
"RP11-190D6.2",3.63822310900498,-0.772934961076325,0.912581133944294,-0.846976704126679,0.397008106388947,0.751041598121746
"WFDC11",60.9998656491752,-0.389567211702164,0.459986083898763,-0.846910863911924,0.397044806602678,0.751041598121746
"RP5-1059H15.1",0.860918883643895,-2.44141104062206,2.88274466416967,-0.846905059253756,0.397048042294716,NA
